id,title,overview,genres,keywords
510,One Flew Over the Cuckoo's Nest,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.","[{'id': 18, 'name': 'Drama'}]","[{'id': 428, 'name': 'nurse'}, {'id': 791, 'name': 'mentally disabled'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1897, 'name': 'oregon, usa'}, {'id': 2574, 'name': 'lunatic asylum'}, {'id': 4924, 'name': 'insane asylum'}, {'id': 6054, 'name': 'friendship'}, {'id': 11612, 'name': 'hospital'}, {'id': 14784, 'name': 'medication'}, {'id': 166726, 'name': 'female villain'}, {'id': 190939, 'name': 'shock treatment'}]"
63197,Megan Is Missing,"Fourteen-year–old Megan and her best friend Amy spend a lot of time on the internet, posting videos of themselves and chatting with guys online. One night Megan chats with a guy named Josh who convinces her to meet him for a date. The next day, Megan is missing—forever. Based on actual cases of child abduction.","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 570, 'name': 'rape'}, {'id': 1297, 'name': 'predator'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9826, 'name': 'murder'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 11615, 'name': 'internet'}, {'id': 13006, 'name': 'torture'}, {'id': 18005, 'name': 'high school friends'}, {'id': 156091, 'name': 'missing person'}, {'id': 163053, 'name': 'found footage'}, {'id': 235261, 'name': 'abduction'}]"
522518,A Dog's Journey,A dog finds the meaning of his own existence through the lives of the humans he meets.,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]","[{'id': 5484, 'name': 'reincarnation'}, {'id': 9663, 'name': 'sequel'}, {'id': 9825, 'name': 'growing up'}, {'id': 15162, 'name': 'dog'}, {'id': 182204, 'name': 'animal shelter'}, {'id': 208152, 'name': 'pets'}, {'id': 232789, 'name': 'purpose of life'}]"
864116,A Day to Die,"A disgraced parole officer is indebted to a local gang leader and forced to pull off a series of dangerous drug heists within twelve hours in order to pay the $2 million dollars he owes, rescue his kidnapped pregnant wife, and settle a score with the city's corrupt police chief, who is working with the gang leader and double-crossed him years ago.","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",[]
941520,Alien Sniperess,A female sniper on military leave promises to fulfill her fiancé’s dying wish until she encounters a hostile alien invasion and is tasked with saving countless lives.,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",[]
1375,Rocky V,"A lifetime of taking shots has ended Rocky’s career, and a crooked accountant has left him broke. Inspired by the memory of his trainer, however, Rocky finds glory in training and takes on an up-and-coming boxer.","[{'id': 18, 'name': 'Drama'}]","[{'id': 276, 'name': 'philadelphia, pennsylvania'}, {'id': 396, 'name': 'transporter'}, {'id': 843, 'name': 'cataclysm'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1482, 'name': 'trainer'}, {'id': 2062, 'name': 'restart'}, {'id': 2298, 'name': 'bankrupt'}, {'id': 2792, 'name': 'boxer'}, {'id': 3658, 'name': 'career'}, {'id': 4613, 'name': 'training'}, {'id': 5378, 'name': 'world champion'}, {'id': 5379, 'name': 'challenger'}, {'id': 5397, 'name': 'street riots'}, {'id': 5398, 'name': 'sponsorship'}, {'id': 5399, 'name': 'challenge'}, {'id': 5400, 'name': 'champion'}, {'id': 5401, 'name': 'tax consultant'}, {'id': 5402, 'name': 'boxing school'}, {'id': 6049, 'name': 'praise'}, {'id': 6054, 'name': 'friendship'}, {'id': 6075, 'name': 'sports'}, {'id': 170652, 'name': 'father figure'}, {'id': 209476, 'name': 'boxing'}]"
134411,Snitch,"Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive.","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]","[{'id': 378, 'name': 'prison'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1568, 'name': 'undercover'}, {'id': 5638, 'name': 'arrest'}, {'id': 9672, 'name': 'based on true story'}, {'id': 14964, 'name': 'drugs'}, {'id': 33705, 'name': 'agent'}, {'id': 186281, 'name': 'dea'}]"
1129692,Lego Friends: The Next Chapter: New Beginnings,,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'id': 9713, 'name': 'friends'}, {'id': 210024, 'name': 'anime'}, {'id': 210090, 'name': 'lego'}, {'id': 297442, 'name': 'animation'}]"
326316,Spinning Gold,"A biopic of 1970s record producer Neil Bogart, co-founder of Casablanca Records.","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","[{'id': 1228, 'name': '1970s'}, {'id': 1416, 'name': 'jazz'}, {'id': 6412, 'name': 'rhythm and blues'}, {'id': 155490, 'name': 'disco'}, {'id': 163133, 'name': 'singer-songwriter'}, {'id': 208289, 'name': '1980s'}, {'id': 208992, 'name': '1960s'}, {'id': 210992, 'name': 'record industry'}, {'id': 236650, 'name': 'music industry'}, {'id': 254624, 'name': 'r&b artist'}, {'id': 310237, 'name': 'biopic'}, {'id': 314409, 'name': 'casablanca records'}]"
205584,Gods of Egypt,A common thief joins a mythical god on a quest through Egypt.,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 1160, 'name': 'egypt'}, {'id': 1721, 'name': 'fight'}, {'id': 2035, 'name': 'mythology'}, {'id': 2906, 'name': 'nile'}, {'id': 9727, 'name': 'thief'}, {'id': 10084, 'name': 'rescue'}, {'id': 18034, 'name': 'desert'}, {'id': 157894, 'name': 'ancient egypt'}, {'id': 161172, 'name': 'gods'}, {'id': 163338, 'name': 'egyptian mythology'}, {'id': 227686, 'name': 'myth'}]"
10999,Commando,"John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 779, 'name': 'martial arts'}, {'id': 949, 'name': 'terrorist'}, {'id': 1721, 'name': 'fight'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 3070, 'name': 'mercenary'}, {'id': 3568, 'name': 'lone wolf'}, {'id': 4595, 'name': 'us army'}, {'id': 5600, 'name': 'daughter'}, {'id': 5905, 'name': 'father'}, {'id': 11107, 'name': 'rescue mission'}, {'id': 12371, 'name': 'gunfight'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 219404, 'name': 'action hero'}]"
618353,Batman: Death in the Family,Tragedy strikes the Batman's life again when Robin Jason Todd tracks down his birth mother only to run afoul of the Joker. An adaptation of the 1988 comic book storyline of the same name.,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]","[{'id': 9715, 'name': 'superhero'}, {'id': 222385, 'name': 'interactive'}]"
14199,The Adventures of Sharkboy and Lavagirl,"Everyone always knew that Max had a wild imagination, but no one believed that his wildest creations -- a boy raised by watchful great white sharks and a girl with the force of a volcano -- were real. Now, these two pint-sized action masters will show Max that even an ordinary kid has what it takes to be extraordinary.","[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 7942, 'name': 'imaginary friend'}, {'id': 10216, 'name': 'outcast'}, {'id': 15097, 'name': 'shark'}]"
2668,Sleepy Hollow,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. Locals believe the culprit to be none other than the legendary Headless Horseman.,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]","[{'id': 1415, 'name': 'small town'}, {'id': 10028, 'name': 'steampunk'}, {'id': 207928, 'name': '19th century'}, {'id': 208024, 'name': 'headless horseman'}]"
893297,American Sicario,"The story of the rise and fall of the first American-born drug lord in Mexico, this tale of power, money, greed and betrayal amongst rival members of the drug cartels finds American gangster Erik Vasquez scheming to become the top dog in the Mexican underworld, only to find himself making enemies out of both the powerful cartels and his own allies.","[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",[]
8913,Pet Sematary,"Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.","[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]","[{'id': 818, 'name': 'based on novel or book'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1909, 'name': 'coffin'}, {'id': 2551, 'name': 'pet'}, {'id': 3289, 'name': 'villain'}, {'id': 3739, 'name': 'funeral'}, {'id': 6350, 'name': 'head injury'}, {'id': 6506, 'name': 'resurrection'}, {'id': 9720, 'name': 'woods'}, {'id': 9872, 'name': 'grief'}, {'id': 12377, 'name': 'zombie'}, {'id': 18127, 'name': 'new neighbor'}, {'id': 157488, 'name': 'pet cemetery'}, {'id': 157490, 'name': 'dead cat'}, {'id': 157492, 'name': 'death of patient'}, {'id': 157495, 'name': 'loss of pet'}, {'id': 157496, 'name': 'dead lover'}, {'id': 162846, 'name': 'ghost'}, {'id': 171247, 'name': 'grave robbing'}, {'id': 173099, 'name': 'indian burial ground'}, {'id': 187056, 'name': 'woman director'}, {'id': 208152, 'name': 'pets'}, {'id': 256183, 'name': 'supernatural horror'}]"
298250,Jigsaw,"Dead bodies begin to turn up all over the city, each meeting their demise in a variety of grisly ways. All investigations begin to point the finger at deceased killer John Kramer.","[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 4426, 'name': 'sadism'}, {'id': 9663, 'name': 'sequel'}, {'id': 9856, 'name': 'flashback'}, {'id': 10292, 'name': 'gore'}, {'id': 13006, 'name': 'torture'}, {'id': 34079, 'name': 'death'}, {'id': 50009, 'name': 'survival horror'}, {'id': 157376, 'name': 'death match'}, {'id': 159588, 'name': 'suicide by hanging'}, {'id': 184312, 'name': 'mind game'}, {'id': 235261, 'name': 'abduction'}]"
410113,The Loud House Movie,The Loud family travel to Scotland and discover they are descendants of Scottish royalty as they move into their giant ancestral castle.,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 4344, 'name': 'musical'}]"
629015,Shut In,A young single mother is held captive along with her two children by a violent ex and must plot their escape before it’s too late.,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",[]
2019,Hard Target,"When a woman's father goes missing, she enlists a local to aid in her search.  The pair soon discover that her father has died at the hands of a wealthy sportsman who hunts homeless men as a form of recreation.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 779, 'name': 'martial arts'}, {'id': 797, 'name': 'showdown'}, {'id': 2411, 'name': 'new orleans, louisiana'}, {'id': 3070, 'name': 'mercenary'}, {'id': 4323, 'name': 'hunting human beings'}, {'id': 5572, 'name': 'fistfight'}, {'id': 6259, 'name': 'psychopath'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10594, 'name': 'money'}, {'id': 13017, 'name': 'drifter'}, {'id': 13116, 'name': 'one man army'}, {'id': 15137, 'name': 'union'}, {'id': 18522, 'name': 'one against many'}, {'id': 41599, 'name': 'sailor'}, {'id': 192913, 'name': 'warrior'}, {'id': 207678, 'name': 'human prey'}, {'id': 219404, 'name': 'action hero'}, {'id': 226499, 'name': 'manhunt'}]"
755,From Dusk Till Dawn,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.","[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'id': 246, 'name': 'dancing'}, {'id': 380, 'name': 'sibling relationship'}, {'id': 797, 'name': 'showdown'}, {'id': 798, 'name': 'sheriff'}, {'id': 2492, 'name': 'bank robber'}, {'id': 3133, 'name': 'vampire'}, {'id': 3649, 'name': 'holy water'}, {'id': 4063, 'name': 'siege'}, {'id': 6593, 'name': 'stripper'}, {'id': 10093, 'name': 'priest'}, {'id': 15363, 'name': 'bank robbery'}, {'id': 18072, 'name': 'preacher'}, {'id': 18233, 'name': 'hostage situation'}, {'id': 41380, 'name': 'crucifix'}, {'id': 163795, 'name': 'recreational vehicle'}, {'id': 188711, 'name': 'mexican american border'}, {'id': 211429, 'name': 'female stripping'}, {'id': 227811, 'name': 'boa constrictor'}, {'id': 228753, 'name': 'loss of faith'}, {'id': 230905, 'name': 'foot fetish'}, {'id': 240165, 'name': 'killer on the run'}, {'id': 286665, 'name': 'barefoot'}]"
43074,Ghostbusters,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.","[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 5248, 'name': 'female friendship'}, {'id': 15040, 'name': 'ghost hunting'}, {'id': 161184, 'name': 'reboot'}, {'id': 162846, 'name': 'ghost'}]"
379149,The Foreigner,Quan is a humble London businessman whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love – his teenage daughter – dies in an Irish Republican Army car bombing. His relentless search to find the terrorists leads to a cat-and-mouse conflict with a British government official whose own past may hold the clues to the identities of the elusive killers.,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 212, 'name': 'london, england'}, {'id': 258, 'name': 'bomb'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 9748, 'name': 'revenge'}, {'id': 13015, 'name': 'terrorism'}, {'id': 14552, 'name': 'ira (irish republican army)'}, {'id': 14985, 'name': 'ireland'}, {'id': 34079, 'name': 'death'}, {'id': 158431, 'name': 'united kingdom'}]"
653349,Vacation Friends,"When a straight-laced couple that has fun with a rowdy couple on vacation in Mexico return to the States, they discover that the crazy couple they met in Mexico followed them back home and decide to play tricks on them.","[{'id': 35, 'name': 'Comedy'}]","[{'id': 534, 'name': 'mexico'}, {'id': 2587, 'name': 'married couple'}, {'id': 5616, 'name': 'usa–mexico border'}, {'id': 6876, 'name': 'vacation'}, {'id': 13027, 'name': 'wedding'}, {'id': 14964, 'name': 'drugs'}, {'id': 166129, 'name': 'interrupted vacation'}]"
296099,Vacation,"Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, a grown up Rusty Griswold takes his wife and their two sons on a cross-country road trip to the coolest theme park in America, Walley World. Needless to say, things don't go quite as planned.","[{'id': 35, 'name': 'Comedy'}]","[{'id': 4944, 'name': 'route 66'}, {'id': 5522, 'name': 'grand canyon'}, {'id': 6876, 'name': 'vacation'}, {'id': 7312, 'name': 'road trip'}, {'id': 9663, 'name': 'sequel'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 14724, 'name': 'family vacation'}, {'id': 155497, 'name': 'truck driver'}, {'id': 155582, 'name': 'amusement park'}, {'id': 156768, 'name': 'roller coaster'}, {'id': 158340, 'name': 'theme park'}, {'id': 220448, 'name': 'bipolar disorder'}, {'id': 228417, 'name': 'plano texas'}, {'id': 234113, 'name': 'airplane pilot'}]"
